userid;user_artist_data.ID;artist_alias.ID;artistid;badid;goodid;artist_name;playcount
1001112;247430;283;1034635;1019819;1034635;[unknown];2
1001118;249522;283;1034635;1019819;1034635;[unknown];89
1001123;249907;283;1034635;1019819;1034635;[unknown];1
1001125;250437;283;1034635;1019819;1034635;[unknown];21
1001126;251351;283;1034635;1019819;1034635;[unknown];7
1001129;251935;283;1034635;1019819;1034635;[unknown];1
1001135;252637;283;1034635;1019819;1034635;[unknown];32
1001139;253696;283;1034635;1019819;1034635;[unknown];7
1001140;254090;283;1034635;1019819;1034635;[unknown];1
1001142;254693;283;1034635;1019819;1034635;[unknown];1
1001144;255816;283;1034635;1019819;1034635;[unknown];6
1001149;257809;283;1034635;1019819;1034635;[unknown];1
1001151;258269;283;1034635;1019819;1034635;[unknown];13
1001155;258625;283;1034635;1019819;1034635;[unknown];3
1001156;259035;283;1034635;1019819;1034635;[unknown];2
1001158;259816;283;1034635;1019819;1034635;[unknown];4
1001159;260163;283;1034635;1019819;1034635;[unknown];2
1001167;261269;283;1034635;1019819;1034635;[unknown];25
1001168;261718;283;1034635;1019819;1034635;[unknown];3
1001176;263742;283;1034635;1019819;1034635;[unknown];1
1001185;264249;283;1034635;1019819;1034635;[unknown];3
1001194;266665;283;1034635;1019819;1034635;[unknown];3
1001206;268425;283;1034635;1019819;1034635;[unknown];1
1001214;269813;283;1034635;1019819;1034635;[unknown];2
1001217;270463;283;1034635;1019819;1034635;[unknown];11
1001218;271079;283;1034635;1019819;1034635;[unknown];24
1001220;271365;283;1034635;1019819;1034635;[unknown];2
1001245;273133;283;1034635;1019819;1034635;[unknown];2
1001247;273278;283;1034635;1019819;1034635;[unknown];2
1001249;273848;283;1034635;1019819;1034635;[unknown];1
1001250;274465;283;1034635;1019819;1034635;[unknown];2
1001253;275146;283;1034635;1019819;1034635;[unknown];1
1001264;275962;283;1034635;1019819;1034635;[unknown];1
1001271;276169;283;1034635;1019819;1034635;[unknown];1
1001274;276240;283;1034635;1019819;1034635;[unknown];1
1001280;276655;283;1034635;1019819;1034635;[unknown];1
1001289;278271;283;1034635;1019819;1034635;[unknown];5
1001291;279055;283;1034635;1019819;1034635;[unknown];27
1001298;279896;283;1034635;1019819;1034635;[unknown];19
1001301;280539;283;1034635;1019819;1034635;[unknown];4
1001303;280921;283;1034635;1019819;1034635;[unknown];30
1001308;281817;283;1034635;1019819;1034635;[unknown];1
1001327;285346;283;1034635;1019819;1034635;[unknown];1
1001332;285852;283;1034635;1019819;1034635;[unknown];2
1001335;286112;283;1034635;1019819;1034635;[unknown];2
1001347;287142;283;1034635;1019819;1034635;[unknown];4
1001357;288200;283;1034635;1019819;1034635;[unknown];45
1001358;289249;283;1034635;1019819;1034635;[unknown];5
1001374;291792;283;1034635;1019819;1034635;[unknown];8
1001381;292664;283;1034635;1019819;1034635;[unknown];6
1001398;294203;283;1034635;1019819;1034635;[unknown];2
1001408;295472;283;1034635;1019819;1034635;[unknown];31
1001413;296433;283;1034635;1019819;1034635;[unknown];74
1001421;297349;283;1034635;1019819;1034635;[unknown];3
1001429;298028;283;1034635;1019819;1034635;[unknown];1
1001438;298726;283;1034635;1019819;1034635;[unknown];2
1001449;301736;283;1034635;1019819;1034635;[unknown];2
1001450;302182;283;1034635;1019819;1034635;[unknown];3
1001451;302935;283;1034635;1019819;1034635;[unknown];54
1001454;303670;283;1034635;1019819;1034635;[unknown];1
1001466;305509;283;1034635;1019819;1034635;[unknown];3
1001479;308564;283;1034635;1019819;1034635;[unknown];1
1001483;309197;283;1034635;1019819;1034635;[unknown];1
1001487;310510;283;1034635;1019819;1034635;[unknown];1
1001488;310783;283;1034635;1019819;1034635;[unknown];3
1001493;312216;283;1034635;1019819;1034635;[unknown];1
1001496;312305;283;1034635;1019819;1034635;[unknown];1
1001504;312738;283;1034635;1019819;1034635;[unknown];5
1001513;313866;283;1034635;1019819;1034635;[unknown];5
1001516;315106;283;1034635;1019819;1034635;[unknown];2
1001523;316462;283;1034635;1019819;1034635;[unknown];1
1001527;317249;283;1034635;1019819;1034635;[unknown];1
1001530;318337;283;1034635;1019819;1034635;[unknown];9
1001533;319016;283;1034635;1019819;1034635;[unknown];3
1001534;319764;283;1034635;1019819;1034635;[unknown];4
1001536;321469;283;1034635;1019819;1034635;[unknown];3
1001542;322087;283;1034635;1019819;1034635;[unknown];1
1001557;324451;283;1034635;1019819;1034635;[unknown];1
1001562;325101;283;1034635;1019819;1034635;[unknown];4
1001563;326137;283;1034635;1019819;1034635;[unknown];1
1001567;326443;283;1034635;1019819;1034635;[unknown];5
1001573;327130;283;1034635;1019819;1034635;[unknown];1
1001575;327377;283;1034635;1019819;1034635;[unknown];3
1001577;327568;283;1034635;1019819;1034635;[unknown];1
1001579;327748;283;1034635;1019819;1034635;[unknown];5
1001581;327905;283;1034635;1019819;1034635;[unknown];3
1001586;328123;283;1034635;1019819;1034635;[unknown];5
1001589;328904;283;1034635;1019819;1034635;[unknown];1
1001604;330179;283;1034635;1019819;1034635;[unknown];12
1001606;331096;283;1034635;1019819;1034635;[unknown];4
1001609;331956;283;1034635;1019819;1034635;[unknown];16
1001629;333942;283;1034635;1019819;1034635;[unknown];1
1001634;334259;283;1034635;1019819;1034635;[unknown];3
1001640;334993;283;1034635;1019819;1034635;[unknown];1
1001647;335607;283;1034635;1019819;1034635;[unknown];1
1001651;335916;283;1034635;1019819;1034635;[unknown];1
1001656;335980;283;1034635;1019819;1034635;[unknown];1
1001663;336310;283;1034635;1019819;1034635;[unknown];5
1001676;337650;283;1034635;1019819;1034635;[unknown];5
1001677;337981;283;1034635;1019819;1034635;[unknown];11
1001679;338313;283;1034635;1019819;1034635;[unknown];2
1001689;339212;283;1034635;1019819;1034635;[unknown];3
1001696;339584;283;1034635;1019819;1034635;[unknown];2
1001698;339857;283;1034635;1019819;1034635;[unknown];22
1001699;340614;283;1034635;1019819;1034635;[unknown];4
1001711;343283;283;1034635;1019819;1034635;[unknown];4
1001720;344050;283;1034635;1019819;1034635;[unknown];6
1001721;344967;283;1034635;1019819;1034635;[unknown];1
1001731;347206;283;1034635;1019819;1034635;[unknown];2
1001741;348541;283;1034635;1019819;1034635;[unknown];49
1001751;350847;283;1034635;1019819;1034635;[unknown];1
1001753;351282;283;1034635;1019819;1034635;[unknown];5
1001755;352686;283;1034635;1019819;1034635;[unknown];1
1001766;354631;283;1034635;1019819;1034635;[unknown];9
1001790;360085;283;1034635;1019819;1034635;[unknown];3
1001800;361255;283;1034635;1019819;1034635;[unknown];2
1001801;361560;283;1034635;1019819;1034635;[unknown];5
1001814;363571;283;1034635;1019819;1034635;[unknown];7
1001830;366457;283;1034635;1019819;1034635;[unknown];23
1001841;367404;283;1034635;1019819;1034635;[unknown];10
1001843;368081;283;1034635;1019819;1034635;[unknown];7
1001847;369042;283;1034635;1019819;1034635;[unknown];5
1001856;371843;283;1034635;1019819;1034635;[unknown];23
1001863;373550;283;1034635;1019819;1034635;[unknown];3
1001865;374037;283;1034635;1019819;1034635;[unknown];3
1001866;374347;283;1034635;1019819;1034635;[unknown];17
1001873;376789;283;1034635;1019819;1034635;[unknown];2
1001886;380874;283;1034635;1019819;1034635;[unknown];8
1001896;383579;283;1034635;1019819;1034635;[unknown];47
1001940;390153;283;1034635;1019819;1034635;[unknown];11
1001948;391763;283;1034635;1019819;1034635;[unknown];39
1001950;393401;283;1034635;1019819;1034635;[unknown];11
1001955;393916;283;1034635;1019819;1034635;[unknown];5
1001956;394501;283;1034635;1019819;1034635;[unknown];51
1001965;396270;283;1034635;1019819;1034635;[unknown];1
1001966;396410;283;1034635;1019819;1034635;[unknown];2
1001972;397616;283;1034635;1019819;1034635;[unknown];11
1001990;398661;283;1034635;1019819;1034635;[unknown];1
1002014;400713;283;1034635;1019819;1034635;[unknown];1
1002031;402303;283;1034635;1019819;1034635;[unknown];10
1002037;403075;283;1034635;1019819;1034635;[unknown];2
1002039;404167;283;1034635;1019819;1034635;[unknown];1
1002046;405703;283;1034635;1019819;1034635;[unknown];5
1002068;409246;283;1034635;1019819;1034635;[unknown];1
1002098;410888;283;1034635;1019819;1034635;[unknown];47
1002101;411760;283;1034635;1019819;1034635;[unknown];1
1002127;414276;283;1034635;1019819;1034635;[unknown];12
1002131;415047;283;1034635;1019819;1034635;[unknown];12
1002142;416932;283;1034635;1019819;1034635;[unknown];1
1002143;417045;283;1034635;1019819;1034635;[unknown];1
1002149;417310;283;1034635;1019819;1034635;[unknown];6
1002157;418777;283;1034635;1019819;1034635;[unknown];1
1002159;419014;283;1034635;1019819;1034635;[unknown];1
1002167;420579;283;1034635;1019819;1034635;[unknown];125
1002170;421117;283;1034635;1019819;1034635;[unknown];8
1002172;421826;283;1034635;1019819;1034635;[unknown];4
1002183;423379;283;1034635;1019819;1034635;[unknown];4
1002188;424661;283;1034635;1019819;1034635;[unknown];2
1002214;428928;283;1034635;1019819;1034635;[unknown];1
1002221;429674;283;1034635;1019819;1034635;[unknown];1
1002222;430234;283;1034635;1019819;1034635;[unknown];3
1002237;432487;283;1034635;1019819;1034635;[unknown];4
1002247;433621;283;1034635;1019819;1034635;[unknown];1
1002251;433957;283;1034635;1019819;1034635;[unknown];14
1002254;434285;283;1034635;1019819;1034635;[unknown];14
1002261;435008;283;1034635;1019819;1034635;[unknown];1
1002267;435291;283;1034635;1019819;1034635;[unknown];1
1002271;435797;283;1034635;1019819;1034635;[unknown];2
1002284;437955;283;1034635;1019819;1034635;[unknown];7
1002286;438347;283;1034635;1019819;1034635;[unknown];3
1002296;439287;283;1034635;1019819;1034635;[unknown];2
1002315;441542;283;1034635;1019819;1034635;[unknown];28
1002316;441934;283;1034635;1019819;1034635;[unknown];2
1002319;442827;283;1034635;1019819;1034635;[unknown];5
1002321;443272;283;1034635;1019819;1034635;[unknown];7
1002323;443745;283;1034635;1019819;1034635;[unknown];8
1002329;444291;283;1034635;1019819;1034635;[unknown];1
1002330;444465;283;1034635;1019819;1034635;[unknown];2
1002331;444899;283;1034635;1019819;1034635;[unknown];1
1002345;447269;283;1034635;1019819;1034635;[unknown];2
1002353;448852;283;1034635;1019819;1034635;[unknown];8
1002354;449224;283;1034635;1019819;1034635;[unknown];4
1002356;449908;283;1034635;1019819;1034635;[unknown];2
1002363;450646;283;1034635;1019819;1034635;[unknown];1
1002366;450915;283;1034635;1019819;1034635;[unknown];1
1002384;453080;283;1034635;1019819;1034635;[unknown];6
1002389;453944;283;1034635;1019819;1034635;[unknown];1
1002396;455580;283;1034635;1019819;1034635;[unknown];2
1002414;457807;283;1034635;1019819;1034635;[unknown];2
1002416;458239;283;1034635;1019819;1034635;[unknown];2
1002419;458634;283;1034635;1019819;1034635;[unknown];1
1002420;458920;283;1034635;1019819;1034635;[unknown];1
1002422;459796;283;1034635;1019819;1034635;[unknown];2
1002423;460010;283;1034635;1019819;1034635;[unknown];46
1002434;461857;283;1034635;1019819;1034635;[unknown];2
1002440;462023;283;1034635;1019819;1034635;[unknown];4
1002442;462165;283;1034635;1019819;1034635;[unknown];2
1002450;462444;283;1034635;1019819;1034635;[unknown];1
1002456;463637;283;1034635;1019819;1034635;[unknown];1
1002466;465273;283;1034635;1019819;1034635;[unknown];2
1002468;465656;283;1034635;1019819;1034635;[unknown];2
1002480;466848;283;1034635;1019819;1034635;[unknown];2
1002488;468206;283;1034635;1019819;1034635;[unknown];2
1002493;469676;283;1034635;1019819;1034635;[unknown];1
1002495;470081;283;1034635;1019819;1034635;[unknown];5
1002499;470297;283;1034635;1019819;1034635;[unknown];5
1002501;471014;283;1034635;1019819;1034635;[unknown];5
1002506;471722;283;1034635;1019819;1034635;[unknown];1
1002507;472041;283;1034635;1019819;1034635;[unknown];1
1002511;473642;283;1034635;1019819;1034635;[unknown];100
1002518;476765;283;1034635;1019819;1034635;[unknown];2
1002520;476827;283;1034635;1019819;1034635;[unknown];1
1002525;477134;283;1034635;1019819;1034635;[unknown];1
1002538;478948;283;1034635;1019819;1034635;[unknown];1
1002541;479562;283;1034635;1019819;1034635;[unknown];1
1002542;479700;283;1034635;1019819;1034635;[unknown];3
1002548;479877;283;1034635;1019819;1034635;[unknown];2
1002551;480385;283;1034635;1019819;1034635;[unknown];3
1002553;480911;283;1034635;1019819;1034635;[unknown];4
1002562;481776;283;1034635;1019819;1034635;[unknown];1
1002564;482123;283;1034635;1019819;1034635;[unknown];1
1002567;482521;283;1034635;1019819;1034635;[unknown];3
1002573;483060;283;1034635;1019819;1034635;[unknown];2
1002575;483502;283;1034635;1019819;1034635;[unknown];2
1002581;484230;283;1034635;1019819;1034635;[unknown];17
1002588;484699;283;1034635;1019819;1034635;[unknown];3
1002598;486406;283;1034635;1019819;1034635;[unknown];27
1002599;487122;283;1034635;1019819;1034635;[unknown];28
1002605;488240;283;1034635;1019819;1034635;[unknown];1
1002609;488649;283;1034635;1019819;1034635;[unknown];3
1002612;489541;283;1034635;1019819;1034635;[unknown];3
1002615;490382;283;1034635;1019819;1034635;[unknown];7
1002624;491551;283;1034635;1019819;1034635;[unknown];37
1002636;493542;283;1034635;1019819;1034635;[unknown];1
1002639;493796;283;1034635;1019819;1034635;[unknown];1
1002646;494768;283;1034635;1019819;1034635;[unknown];22
1002654;497771;283;1034635;1019819;1034635;[unknown];8
1002655;498162;283;1034635;1019819;1034635;[unknown];1
1002657;498490;283;1034635;1019819;1034635;[unknown];2
1002670;499160;283;1034635;1019819;1034635;[unknown];1
1002678;499643;283;1034635;1019819;1034635;[unknown];2
1002688;500270;283;1034635;1019819;1034635;[unknown];1
1002690;500673;283;1034635;1019819;1034635;[unknown];3
1002691;500721;283;1034635;1019819;1034635;[unknown];8
1002693;501113;283;1034635;1019819;1034635;[unknown];3
1002709;503943;283;1034635;1019819;1034635;[unknown];6
1002715;504463;283;1034635;1019819;1034635;[unknown];1
1002720;505272;283;1034635;1019819;1034635;[unknown];1
1002728;505927;283;1034635;1019819;1034635;[unknown];2
1002741;506551;283;1034635;1019819;1034635;[unknown];1
1002766;508566;283;1034635;1019819;1034635;[unknown];1
1002770;508773;283;1034635;1019819;1034635;[unknown];1
1002773;509220;283;1034635;1019819;1034635;[unknown];3
1002779;510265;283;1034635;1019819;1034635;[unknown];2
1002780;510822;283;1034635;1019819;1034635;[unknown];1
1002783;512340;283;1034635;1019819;1034635;[unknown];2
1002794;513927;283;1034635;1019819;1034635;[unknown];447
1002802;516022;283;1034635;1019819;1034635;[unknown];7
1002812;517221;283;1034635;1019819;1034635;[unknown];1
1002818;517592;283;1034635;1019819;1034635;[unknown];11
1002823;518254;283;1034635;1019819;1034635;[unknown];1
1002824;519444;283;1034635;1019819;1034635;[unknown];13
1002827;520752;283;1034635;1019819;1034635;[unknown];1
1002828;521034;283;1034635;1019819;1034635;[unknown];55
1002835;522386;283;1034635;1019819;1034635;[unknown];23
1002838;522662;283;1034635;1019819;1034635;[unknown];5
1002841;523271;283;1034635;1019819;1034635;[unknown];2
1002851;524401;283;1034635;1019819;1034635;[unknown];3
1002867;525653;283;1034635;1019819;1034635;[unknown];1
1002868;525676;283;1034635;1019819;1034635;[unknown];3
1002872;526074;283;1034635;1019819;1034635;[unknown];1
1002875;526241;283;1034635;1019819;1034635;[unknown];1
1002876;526615;283;1034635;1019819;1034635;[unknown];3
1002903;528982;283;1034635;1019819;1034635;[unknown];2
1002904;529063;283;1034635;1019819;1034635;[unknown];1
1002905;529556;283;1034635;1019819;1034635;[unknown];1
1002906;530058;283;1034635;1019819;1034635;[unknown];11
1002924;531969;283;1034635;1019819;1034635;[unknown];8
1002936;533780;283;1034635;1019819;1034635;[unknown];2
1002940;534150;283;1034635;1019819;1034635;[unknown];3
1002951;535920;283;1034635;1019819;1034635;[unknown];18
1002964;537152;283;1034635;1019819;1034635;[unknown];10
1002972;538020;283;1034635;1019819;1034635;[unknown];72
1002989;539805;283;1034635;1019819;1034635;[unknown];10
1002995;540322;283;1034635;1019819;1034635;[unknown];3
1003005;541751;283;1034635;1019819;1034635;[unknown];4
1003006;542485;283;1034635;1019819;1034635;[unknown];1
1003008;543313;283;1034635;1019819;1034635;[unknown];33
1003011;545205;283;1034635;1019819;1034635;[unknown];1
1003017;546011;283;1034635;1019819;1034635;[unknown];26
1003029;548176;283;1034635;1019819;1034635;[unknown];1
1003035;549454;283;1034635;1019819;1034635;[unknown];1
1003044;550157;283;1034635;1019819;1034635;[unknown];2
1003045;550437;283;1034635;1019819;1034635;[unknown];4
1003046;550663;283;1034635;1019819;1034635;[unknown];1
1003049;551541;283;1034635;1019819;1034635;[unknown];48
1003084;556390;283;1034635;1019819;1034635;[unknown];1
1003090;557518;283;1034635;1019819;1034635;[unknown];1
1003095;558023;283;1034635;1019819;1034635;[unknown];3
1003124;559253;283;1034635;1019819;1034635;[unknown];1
1003147;561154;283;1034635;1019819;1034635;[unknown];31
1003162;561914;283;1034635;1019819;1034635;[unknown];4
1003207;562905;283;1034635;1019819;1034635;[unknown];19
1003260;565796;283;1034635;1019819;1034635;[unknown];2
1003281;567839;283;1034635;1019819;1034635;[unknown];1
1003300;569806;283;1034635;1019819;1034635;[unknown];1
